bundle,sigma,x,y,z,vx,vy,vz,mass,lam0,lam1,lam2,lam3,lam4,lam5,lam6,time
32,3,-232.6447475819965,42.30415385188202,1.6889467591500484,-0.07202862037329244,-0.334838008921345,-0.0023237555299804686,1.0810867859996964,0.006227140699883506,0.43661924738853675,-0.9623121930430805,0.04332059140764627,1.7357817089048388,-0.1043187791798384,-1.1351617669732104,18935.647465107326
32,3,-232.65210018328872,42.270763954818804,1.6887160171517202,-0.07197975963994485,-0.3348474308700509,-0.0023240951414378328,1.081084925009948,0.006195461426133281,0.4412700485886869,-0.9679649315795523,0.0433339805052155,1.7357959546091435,-0.10222476425130497,-1.1331490003277083,18935.552170792256
32,3,-232.65944792037203,42.23737309522619,1.6884852411473779,-0.07193089800834368,-0.3348568456661582,-0.002324434718865495,1.0810830640201992,0.006164108928240762,0.4459979676716729,-0.9733985851488445,0.04334670806093775,1.7358103663551805,-0.1001897999379934,-1.1311466052803585,18935.456876477183
32,3,-232.66679079315003,42.20398127381467,1.688254431140354,-0.07188203547953209,-0.3348662533096699,-0.0023247742622579197,1.0810812030304504,0.0061330843131441985,0.450797427231696,-0.9786130976847217,0.043358779696274795,1.7358249131974144,-0.09821401872964594,-1.1291547182988668,18935.36158216211
32,3,-232.67412880152682,42.17058849129473,1.6880235871339813,-0.07183317205455308,-0.33487565380059,-0.002325113771609576,1.0810793420407019,0.006102388404250521,0.4556629465324965,-0.983608634761803,0.043370201992759316,1.7358395636041064,-0.09629747559597814,-1.127173472937195,18935.266287847036
32,3,-232.6814619454064,42.13719474837679,1.6877927091315927,-0.07178430773444956,-0.33488504713892164,-0.0023254532469149285,1.0810774810509531,0.006072021741435365,0.4605891415073494,-0.9883855835955566,0.043380982491994936,1.7358542854573156,-0.09444014798668054,-1.125202999835563,18935.170993531963
32,3,-232.6814619454064,42.13719474837679,1.6877927091315927,-0.07178430773444956,-0.33488504713892164,-0.0023254532469149285,1.0810774810509531,0.0060419845810430585,0.465570724759067,-0.9929445530423023,0.04339112969565616,1.7358690460528967,-0.09264193583141789,-1.1232434267204476,18935.075699216894
32,3,-232.6887902761325,42.10380005508009,1.687561796735232,-0.0717354443796899,-0.33489443304450717,-0.002325808189532269,1.0810756200612044,0.006012276895886648,0.47060250555999505,-0.997286373599208,0.04340065306548841,1.7358838121005027,-0.09090266153983043,-1.1212948784045842,18934.98040490182
32,3,-232.69611374228538,42.07040440281383,1.6873308488025607,-0.07168658015130974,-0.33490381179412587,-0.0023261630824499327,1.0810737590714559,0.0059828983752478635,0.47567938985201796,-1.0014120974042948,0.043409563023308034,1.7358985497235826,-0.08922207000153201,-1.1193574767869645,18934.885110586747
32,3,-232.70343234377157,42.037007792289124,1.6870998653384783,-0.07163771505035167,-0.33491318338778836,-0.002326517925662105,1.0810718980817071,0.005953848424877132,0.48079638024655635,-1.005322998236434,0.04341787095100229,1.735913224459383,-0.087599828586111,-1.1174313408528376,18934.789816271674
32,3,-232.71074608049753,42.00361022421683,1.686868846347881,-0.07158884907785798,-0.33492254782550585,-0.0023268727191629755,1.0810700370919586,0.005925126166993599,0.4859485760245641,-1.0090205715153457,0.043425589190529315,1.7359278012589467,-0.08603552714313123,-1.1155165866737107,18934.6945219566
32,3,-232.7180549523703,41.97021169930756,1.686637791835666,-0.07153998223487042,-0.3349319051072895,-0.0023272274629467372,1.0810681761022098,0.005896730440285089,0.4911311731365341,-1.0125065343016026,0.0434327310439182,1.7359422444871144,-0.08452867800213015,-1.113613327407348,18934.59922764153
32,3,-232.72535895929647,41.936812218272536,1.686406701806735,-0.0714911145224317,-0.3349412552331506,-0.002327582157007576,1.081066315112461,0.005868659799908132,0.4963394642024953,-1.0157828252966281,0.04343931077326893,1.7359565179225231,-0.08307871597261982,-1.1117216732977708,18934.503933326458
32,3,-232.732658101183,41.903411781822314,1.6861755762659838,-0.07144224594158351,-0.33495059820310047,-0.0023279368013396904,1.0810644541227126,0.005840912517487969,0.5015688385120098,-1.018851604842694,0.04344534360075239,1.735970584757607,-0.08168499834408764,-1.1098417316752587,18934.408639011384
32,3,-232.7399523779371,41.87001039066796,1.6859444152183145,-0.07139337649336815,-0.33495993401715074,-0.002328291395937271,1.0810625931329638,0.005813486581118528,0.506814782024179,-1.0217152549229251,0.043450845708610394,1.7359844075985973,-0.08034680488599469,-1.1079736069563482,18934.31334469631
32,3,-232.74724178946573,41.836608045520336,1.6857132186686286,-0.07134450617882779,-0.33496926267531346,-0.002328645940794514,1.081060732143215,0.005786379695362437,0.512072877367639,-1.0243763791612954,0.043455834239155666,1.7359979484655217,-0.07906333784777692,-1.1061174006438326,18934.21805038124
32,3,-232.75452633567625,41.80320474709028,1.685481986621825,-0.07129563499900425,-0.3349785841776001,-0.002329000435905615,1.0810588711534665,0.005759589281251024,0.5173388038405633,-1.026837802822631,0.043460327294771825,1.7360111687922057,-0.07783372195884455,-1.1042732113267635,18934.12275606617
32,3,-232.761806016476,41.769800496088706,1.6852507190828068,-0.07124676295493973,-0.334987898524023,-0.0023293548812647717,1.0810570101637178,0.005733112476284329,0.5226083374106585,-1.0291025728126062,0.04346434393791342,1.736024029426271,-0.07665700442858309,-1.10244113468045,18934.027461751095
32,3,-232.7690808317723,41.736395293226416,1.6850194160564753,-0.071197890047676,-0.3349972057145943,-0.0023297092768661837,1.0810551491739693,0.005706946134431076,0.5278773507151703,-1.031173957677748,0.04346790419110591,1.7360364906291366,-0.07553215494635182,-1.1006212634664576,18933.93216743602
32,3,-232.77635078147284,41.70298913921437,1.6847880775477349,-0.07114901627825511,-0.33500650574932633,-0.0023300636227040505,1.0810532881842205,0.005681086826128689,0.5331418130608802,-1.0330554476054339,0.04347102903694565,1.7360485120760183,-0.07445806568148465,-1.09881368753261,18933.83687312095
32,3,-232.78361586548525,41.66958203476335,1.6845567035614872,-0.0711001416477188,-0.33501579862823155,-0.002330417918772574,1.0810514271944718,0.005655530838283307,0.5383977904241033,-1.0347507544238905,0.04347374041809992,1.7360600528559291,-0.07343355128329061,-1.0970184938129888,18933.74157880588
32,3,-232.79087608371728,41.636173980584424,1.684325294102639,-0.07105126615710922,-0.33502508435132267,-0.0023307721650659557,1.0810495662047233,0.005630274174269753,0.5436414454506935,-1.0362638116021965,0.04347606123730691,1.736071071471679,-0.07245734888105267,-1.0952357663279317,18933.646284490806
32,3,-232.79813143607683,41.60276497738821,1.6840938491760922,-0.07100238980746777,-0.3350343629186123,-0.0023311263615784007,1.0810477052149745,0.005605312553931552,0.548869037456041,-1.0375987742502808,0.04347801535737571,1.7360815258398743,-0.07152811808402834,-1.0934655861840343,18933.550990175732
32,3,-232.8053819224718,41.56935502588584,1.6838623687867535,-0.07095351259983665,-0.3350436343301135,-0.0023314805083041114,1.0810458442252258,0.005580641413580938,0.5540769224250687,-1.0387600191189221,0.04347962760118634,1.7360913732909191,-0.07064444098145027,-1.0917080315741503,18933.45569586066
32,3,-232.8126275428103,41.53594412678807,1.6836308529395285,-0.07090463453525742,-0.3350528985858394,-0.0023318346052372966,1.0810439832354772,0.005556255905998835,0.5592615530122391,-1.0397521445997513,0.043480923751689715,1.736100570569014,-0.06980482214252504,-1.0899631777773904,18933.360401545586
32,3,-232.81986829700062,41.50253228080572,1.683399301639324,-0.07085575561477167,-0.3350621556858032,-0.002332188652372163,1.0810421222457285,0.0055321509004348695,0.5644194785415496,-1.0405799707252483,0.04348193055190768,1.7361090738321565,-0.06900768861643398,-1.0882310971591223,18933.265107230516
32,3,-232.81986829700062,41.50253228080572,1.683399301639324,-0.07085575561477167,-0.3350621556858032,-0.002332188652372163,1.0810421222457285,0.0055083209826073615,0.5695473450065347,-1.041248539168745,0.04348267570493297,1.7361168386521415,-0.06825138993233285,-1.0865118591709708,18933.169812915443
32,3,-232.82710417773384,41.46911948736341,1.683167715071637,-0.07080687707333866,-0.33507140541986635,-0.0023325379772783897,1.0810402612559797,0.005484760454703348,0.574641895070262,-1.0417631132444227,0.04348318787392925,1.7361238200145603,-0.06753419809935232,-1.08480553035082,18933.07451860037
32,3,-232.83433519227356,41.43570574848297,1.6829360935270077,-0.0707579976726537,-0.33508064799936793,-0.0023328872572319797,1.081038400266231,0.005461463335378548,0.5796999680653383,-1.0421291779073143,0.04348349668213108,1.7361299723188015,-0.0668543076065972,-1.0831121743228094,18932.979224285296
32,3,-232.8415613405276,41.40229106487531,1.6827044370098605,-0.07070911741375888,-0.33508988342431983,-0.00233323649222724,1.0810365392764825,0.005438423359757381,0.5847184999939061,-1.0423524397533028,0.04348363271284394,1.7361352493780509,-0.06620983542314689,-1.0814318517973365,18932.883929970227
32,3,-232.84878262240386,41.36887543725111,1.6824727455246178,-0.07066023629769595,-0.3350991116947341,-0.002333585682258485,1.0810346782867337,0.005415633979432983,0.5896945235276418,-1.0424388270191216,0.04348362750944423,1.7361396044192903,-0.06559882099805564,-1.079764620571057,18932.788635655153
32,3,-232.8559990378108,41.33545886632122,1.6822410190757062,-0.07061135432550675,-0.33510833281062274,-0.002333934827320025,1.081032817296985,0.00539308836246717,0.5946251680077602,-1.0423944895823554,0.04348351357537924,1.7361429900832996,-0.06501922626035192,-1.0781105355268827,18932.69334134008
32,3,-232.8632105866562,41.30204135279629,1.682009257667549,-0.07056247149823298,-0.3351175467719982,-0.002334283927406175,1.0810309563072364,0.0053707793933904634,0.5995076594450125,-1.042225798961439,0.043483324374167194,1.7361453584246551,-0.06446893561903873,-1.0764696486339838,18932.598047025007
32,3,-232.87041726884863,41.26862289738704,1.681777461304572,-0.07051358781691627,-0.33512675357887295,-0.00233463298251125,1.0810290953174877,0.005348699673202093,0.604339320519683,-1.0419393483156578,0.04348309432939722,1.73614666091173,-0.06394575596309393,-1.0748420089477877,18932.502752709934
32,3,-232.87761908429647,41.235203500804396,1.6815456299912035,-0.07046470328259859,-0.3351359532312594,-0.002334981992629564,1.081027234327739,0.005326841519369978,0.609117570581595,-1.0415419524451484,0.04348285882472934,1.7361468484266946,-0.06344741666146962,-1.0732276626099793,18932.407458394864
32,3,-232.88481603290828,41.20178316375897,1.6813137637318685,-0.07041581789632131,-0.3351451457291705,-0.002335330957755435,1.0810253733379904,0.005305196965830741,0.613839925650107,-1.0410406477908971,0.043482654203894515,1.7361458712655162,-0.06297156956309254,-1.0716266528485001,18932.31216407979
32,3,-232.8920081145926,41.16836188696156,1.6810818625309947,-0.0703669316591262,-0.3351543310726189,-0.002335679877883179,1.0810235123482417,0.0052837577629896975,0.6185039984141145,-1.0404426924347416,0.0434825177706946,1.736143679137959,-0.06251578899686384,-1.0700390199775498,18932.216869764718
32,3,-232.89919532925822,41.134939671122915,1.6808499263930108,-0.07031804457205477,-0.335163509261618,-0.002336028753007116,1.081021651358493,0.005262515377720878,0.6231074982320465,-1.0397555660993698,0.04348248778900237,1.736140221167584,-0.062077571771659575,-1.068464801397586,18932.121575449644
32,3,-232.90637767681383,41.10151651695393,1.680617955322345,-0.0702691566361488,-0.33517268029618036,-0.0023363775831215607,1.0810197903687444,0.005241460993366998,0.6276482311318704,-1.0389869701483205,0.043482603482761506,1.7361354458917495,-0.06165433717632996,-1.0669040315953222,18932.026281134575
32,3,-232.9135551571686,41.06809242516516,1.6803859493234263,-0.07022026785244949,-0.33518184417631997,-0.0023367263682208396,1.0810179293789957,0.005220585598241716,0.6321241226408162,-1.0381447292065875,0.04348290454735102,1.7361293016388673,-0.06124346040038117,-1.0653567436582796,18931.9309868195
32,3,-232.92072777023148,41.03466739646742,1.680153908400685,-0.07017137822199843,-0.33519100090205,-0.0023370751082992707,1.0810160683892471,0.005199903563432548,0.6365391555612717,-1.0372108686480235,0.04348331174064845,1.7361218311011417,-0.06085114343177436,-1.063823355256417,18931.835692504428
32,3,-232.9278955159115,41.00124143157166,1.6799218325585519,-0.07012248774583724,-0.33520015047338414,-0.0023374238033511733,1.0810142073994984,0.005179428520476976,0.6408967295488487,-1.0361691835723046,0.04348378710709049,1.7361130549736061,-0.06048321193700295,-1.0623042093694033,18931.740398189355
32,3,-232.93505839411802,40.967814531188395,1.6796897218014568,-0.0700735964250071,-0.335209292890336,-0.0023377724533708744,1.0810123464097496,0.005159157663648377,0.6451959175792863,-1.0350219590661998,0.04348439115719838,1.736102923470732,-0.06013925784244492,-1.060799349586578,18931.64510387428
32,3,-232.94221640476042,40.93438669602848,1.6794575761338315,-0.07002470426054945,-0.3352184281529197,-0.0023381210583526967,1.081010485420001,0.005139088212471029,0.6494358116550273,-1.0337714580501607,0.04348518373213361,1.7360913913194997,-0.05981887858897168,-1.0593088147249048,18931.549809559212
32,3,-232.9493695477479,40.90095792680276,1.6792253955601084,-0.06997581125350577,-0.33522755626114925,-0.0023384696182909624,1.0810086244302524,0.005119217411720112,0.6536155228052191,-1.0324199212783205,0.043486224003697976,1.7360784177594002,-0.05952167713194793,-1.0578326388289734,18931.45451524414
32,3,-232.9565178229903,40.86752822422198,1.6789931800847206,-0.06992691740491735,-0.3352366772150389,-0.00233881813318,1.0810067634405036,0.005099542531421703,0.6577341810857151,-1.0309695673384947,0.04348757047433356,1.7360639665424331,-0.05924726194123156,-1.0563708511709966,18931.359220929065
32,3,-232.9565178229903,40.86752822422198,1.6789931800847206,-0.06992691740491735,-0.3352366772150389,-0.00233881813318,1.0810067634405036,0.005080060866852784,0.661790935579072,-1.0294225926521812,0.04348928097712271,1.7360480059331078,-0.05899524700117393,-1.0549234762508133,18931.263926613992
32,3,-232.96332812058918,40.8340392302568,1.678758529911435,-0.069877750166465,-0.33524475937578,-0.0023391519979610196,1.0810049024507549,0.00506076973854124,0.6657849543945509,-1.0277811714745597,0.043491412675788065,1.7360305087084429,-0.05876525181061966,-1.0534905337958864,18931.16863229892
32,3,-232.9701335009617,40.800549453042464,1.6785238465493335,-0.06982858216346019,-0.3352528343687105,-0.0023394858205898496,1.0810030414610061,0.005041666492265849,0.6697154246681188,-1.0260474558944919,0.04349402206469256,1.7360114521579673,-0.05855690138290665,-1.0520720387613038,18931.07333798385
32,3,-232.9769339640385,40.76705889329711,1.6782891300026845,-0.06977941339693784,-0.3352609021938485,-0.0023398196010614015,1.0810011804712576,0.0050227484990562985,0.6735815525624459,-1.0242235758345224,0.04349716496883939,1.7359908180837185,-0.05836982624586619,-1.050668001329778,18930.978043668776
32,3,-232.98372950975036,40.73356755173889,1.6780543802757586,-0.06973024386793285,-0.33526896285121244,-0.0023401533393705865,1.0809993194815088,0.005004013155193171,0.6773825632669082,-1.0223116390508769,0.043500896543872056,1.735968592800244,-0.058203662441822804,-1.0492784269116462,18930.882749353703
32,3,-232.99052013802813,40.70007542908567,1.6778195973728216,-0.06968107357747952,-0.3352770163408202,-0.0023404870355123184,1.08099745849176,0.004985457882207953,0.6811177009975854,-1.0203137311334636,0.04350527127607433,1.7359447671346007,-0.0580580515275944,-1.0479033161448705,18930.78745503863
32,3,-232.9973058488028,40.6665825260556,1.6775847812981444,-0.06963190252661268,-0.33528506266269037,-0.0023408206894815126,1.0809955975020116,0.004967080126883033,0.6847862289972616,-1.0182319155058737,0.043510342982370276,1.7359193364263552,-0.057932640574492184,-1.046542664895038,18930.69216072356
32,3,-233.0040866420056,40.633088843366664,1.677349932055997,-0.06958273071636678,-0.3352931018168416,-0.0023411543012730857,1.0809937365122628,0.004948877361251698,0.688387429535427,-1.016068233425379,0.04351616481032422,1.735892300527583,-0.057827082168320665,-1.0451964642553597,18930.596866408487
32,3,-233.01086251756766,40.599594381736935,1.6771150496506502,-0.06953355814777641,-0.33530113380329285,-0.002341487870881953,1.080991875522514,0.004930847082598138,0.6919206039082741,-1.0138247039829351,0.043522789238140805,1.7358636638028702,-0.05774103440937767,-1.0438647005466721,18930.501572093413
32,3,-233.0176334754202,40.56609914188448,1.676880134086375,-0.06948438482187609,-0.3353091586220627,-0.0023418213983030342,1.0809900145327656,0.0049129868134574406,0.6953850724387025,-1.011503324103178,0.04353026807466494,1.7358334351293112,-0.05767416091245434,-1.042547355317436,18930.40627777834
32,3,-233.02439951549476,40.532603124527306,1.676645185367442,-0.06943521073970019,-0.33531717627317015,-0.002342154883531247,1.0809881535430168,0.0048952941016156,0.6987801744763145,-1.0091060685444269,0.04353865245938181,1.7358016278965107,-0.057626130806835166,-1.0412444053437373,18930.310983463267
32,3,-233.0311606377228,40.49910633038348,1.6764102034981243,-0.06938603590228318,-0.3353251867566346,-0.0023424883265615115,1.080986292553268,0.004877766520109509,0.7021052683974174,-1.0066348898986832,0.04354799286241688,1.7357682600065825,-0.05759661873629792,-1.0399558226292862,18930.215689148197
32,3,-233.03791684203588,40.46560876017102,1.6761751884826943,-0.06933686031065933,-0.33533319007247536,-0.0023428217273887505,1.0809844315635195,0.004860401667226957,0.7053597316050237,-1.0040917185916298,0.04355833908453594,1.7357333538741504,-0.0575853048591137,-1.038681574405418,18930.120394833124
32,3,-233.0446681283658,40.43211041460782,1.6759401403254233,-0.0692876839658628,-0.3353411862207119,-0.002343155086007888,1.0809825705737708,0.004843197166506643,0.7085429605288498,-1.0014784628826328,0.04356974025714501,1.735696936426347,-0.05759187484804692,-1.0374216231310927,18930.02510051805
32,3,-233.05141449664436,40.39861129441208,1.6757050590305869,-0.06923850686892806,-0.3353491752013637,-0.0023434884024138443,1.080980709584022,0.004826150666738159,0.7116543706253176,-0.9987970088647387,0.043582244842290424,1.735659039102815,-0.057616019890355315,-1.0361759264928947,18929.929806202977
32,3,-233.05815594680348,40.36511140030171,1.6754699446024577,-0.06918932902088921,-0.3353571570144507,-0.002343821676601548,1.0809788485942733,0.004809259841962003,0.7146933963775524,-0.9960492204646776,0.04359590063265879,1.7356196978557064,-0.05765743668778994,-1.0349444374050334,18929.834511887904
32,3,-233.0648924787752,40.33161073299473,1.6752347970453105,-0.06914015042278035,-0.33536513165999265,-0.0023441549085659224,1.0809769876045248,0.004792522391469574,0.7176594912953844,-0.9932369394428616,0.04361075475157702,1.7355789531496826,-0.05771582745659516,-1.033727104009343,18929.739217572835
32,3,-233.07162409249165,40.29810929320917,1.6749996163634209,-0.06909097107563567,-0.3353730991380097,-0.002344488098301897,1.080975126614776,0.004775936039803167,0.7205521279153495,-0.9903619853933842,0.04362685365301226,1.7355368499619146,-0.05779089992750865,-1.0325238696752823,18929.64392325776
32,3,-233.0783507878852,40.26460708166308,1.6747644025610646,-0.06904179098048921,-0.33538105944852215,-0.0023448212458043985,1.0809732656250273,0.004759498536755987,0.7233707978006866,-0.9874261557440217,0.043644243121572,1.7354934377820832,-0.05788236734576142,-1.0313346729999349,18929.548628942688
32,3,-233.08507256488792,40.23110409907433,1.6745291556425153,-0.06899261013837489,-0.33538901259155013,-0.0023451543510683583,1.0809714046352787,0.004743207657372129,0.7261150115413404,-0.984431225756232,0.04366296827250397,1.735448770612378,-0.05798994847107778,-1.030159447808009,18929.453334627615
32,3,-233.08507256488792,40.23110409907433,1.6745291556425153,-0.06899261013837489,-0.33538901259155013,-0.0023451543510683583,1.0809714046352787,0.004727061201946597,0.7287842987539597,-0.9813789485251554,0.043683073551696205,1.735402906967499,-0.058113367577675365,-1.0289981231518377,18929.358040312545
32,3,-233.09212291284783,40.19765782869161,1.6742962701831572,-0.06894369513866312,-0.3353979913056531,-0.0023455071355647753,1.08096954364553,0.004711056996025296,0.7313782080818974,-0.9782710549796149,0.04370460273567701,1.7353559098746552,-0.05825235445426512,-1.0278506233113787,18929.262745997472
32,3,-233.09916839071536,40.16421063979897,1.674063349399365,-0.06889477932493095,-0.33540696286430877,-0.0023458598694537443,1.0809676826557815,0.0046951928904050266,0.733896307195212,-0.9751092538821142,0.043727598931614986,1.7353078468735648,-0.05840664440405133,-1.0267168677942147,18929.1674516824
32,3,-233.10620899840308,40.130762533107266,1.673830393296127,-0.06884586269821807,-0.3354159272675363,-0.0023462125527295027,1.0809658216660327,0.004679466761133497,0.7363381827906658,-0.9718952318288409,0.04375210457731901,1.735258790016456,-0.058575978244731534,-1.0255967713355525,18929.072157367325
32,3,-233.11324473582343,40.09731350932738,1.673597401878431,-0.06879694525956448,-0.33542488451535535,-0.0023465651853862885,1.080963960676284,0.00466387650950931,0.7387034405917262,-0.9686306532496629,0.04377816144123825,1.7352088158680665,-0.05876010230849669,-1.0244902438982246,18928.976863052252
32,3,-233.12027560288905,40.06386356917035,1.6733643751512672,-0.06874802701001013,-0.3354338346077857,-0.0023469177674183407,1.0809620996865354,0.004648420062081973,0.740991705348565,-0.9653171604081318,0.04380581062246215,1.7351580055056435,-0.05895876844203099,-1.0233971906726873,18928.881568737183
32,3,-233.12730159951275,40.030412713347104,1.6731313131196262,-0.06869910795059493,-0.33544277754484714,-0.002347270298819902,1.0809602386967867,0.0046330953706518975,0.7432026208380581,-0.9619563734014808,0.043835092550720434,1.7351064445189432,-0.059171734006511933,-1.022317512077022,18928.78627442211
32,3,-233.13432272560723,39.99696094256853,1.6728982157884973,-0.06865018808235865,-0.3354517133265596,-0.0023476227795852134,1.080958377707038,0.004617900412270388,0.745335849863787,-0.9585498901606245,0.04386604698638313,1.7350542230102322,-0.05939876187761042,-1.0212511037569354,18928.690980107036
32,3,-233.1413389810855,39.963508257545485,1.6726650831628713,-0.06860126740634093,-0.33546064195294323,-0.0023479752097085188,1.0809565167172894,0.004602833189239658,0.7473910742560367,-0.955099286450161,0.043898713020460514,1.7350014355942858,-0.05963962044549058,-1.020197856585758,18928.595685791963
32,3,-233.14835036586058,39.930054658988965,1.6724319152477405,-0.06855234592358167,-0.33546956342401835,-0.0023483275891840634,1.0809546557275407,0.004587891729112818,0.7493679948717978,-0.951606115868369,0.04393312907460318,1.7349481813983891,-0.059894083614809926,-1.0191576566644451,18928.500391476893
32,3,-233.15535687984558,39.896600147609924,1.6721987120480972,-0.06850342363512055,-0.3354784777398055,-0.002348679918006094,1.080952794737792,0.0045730740846938785,0.7512663315947647,-0.9480719098472106,0.043969332901102,1.7348945640623368,-0.06016193080471925,-1.0181303853215775,18928.40509716182
32,3,-233.16235852295375,39.86314472411918,1.6719654735689338,-0.06845450054199716,-0.33548738490032504,-0.002349032196168857,1.0809509337480434,0.004558378334037757,0.7530858233353367,-0.9444981776523297,0.044007361582888094,1.7348406917384331,-0.06044294694886263,-1.0171159191133605,18928.309802846747
32,3,-233.1693552950985,39.829688389227684,1.6717321998152432,-0.0684055766452511,-0.33549628490559796,-0.002349384423666602,1.0809490727582947,0.004543802580450263,0.7548262280306179,-0.9408864063830518,0.04404725153353293,1.7347866770914917,-0.06073692249537756,-1.0161141298236236,18928.214508531673
32,3,-233.1763471961932,39.796231143646445,1.6714988907920205,-0.0683566519459222,-0.3355051777556449,-0.0023497366004935787,1.0809472117685461,0.0045293449524881155,0.7564873226444164,-0.9372380609723853,0.04408903849724819,1.7347326372988354,-0.06104365340689473,-1.0151248844638212,18928.1192142166
32,3,-233.1833342261514,39.762772988086326,1.671265546504259,-0.06830772644504983,-0.335514063450487,-0.0023500887266440355,1.0809453507787974,0.004515003603958928,0.7580689031672456,-0.9335545841870198,0.04413275754888589,1.7346786940502974,-0.06136294116053827,-1.0141480452730331,18928.02391990153
32,3,-233.19031638488673,39.72931392325825,1.6710321669569548,-0.06825880014367357,-0.33552294199014554,-0.002350440802112228,1.0809434897890486,0.00450077671392122,0.7595707846163231,-0.9298373966273279,0.04417844309393831,1.7346249735482195,-0.06169459274792552,-1.013183469717963,18927.928625586457
32,3,-233.197293672313,39.695853949873175,1.6707987521551035,-0.06820987304283294,-0.33553181337464155,-0.002350792826892409,1.0809416287993001,0.004486662486684411,0.7609928010355709,-0.9260878967273644,0.044226128868538016,1.7345716065074535,-0.06203842067516716,-1.0122310104929395,18927.833331271384
32,3,-233.2042660883441,39.66239306864194,1.6705653021037008,-0.06816094514356726,-0.3355406776039968,-0.002351144800978834,1.0809397678095514,0.0044726591518088185,0.762334805495616,-0.9223074607548649,0.04427584793945786,1.7345187281553605,-0.062394242962867275,-1.0112905155199166,18927.73803695631
32,3,-233.21123363289388,39.62893128027548,1.670331816807743,-0.06811201644691604,-0.3355495346782327,-0.0023514967243657586,1.0809379068198026,0.004458764964105664,0.7635966700937898,-0.9184974428112489,0.04432763270411096,1.7344664782318113,-0.06276188314612315,-1.010361827948472,18927.642742641237
32,3,-233.21819630587643,39.595468585484866,1.6700982962722295,-0.06806308695391876,-0.335558384597371,-0.0023518485970474385,1.080936045830054,0.00444497820363707,0.7647782859541282,-0.9146591748316172,0.04438151489055075,1.734415000989186,-0.0631411702745254,-1.0094447861558091,18927.547448326168
32,3,-233.21819630587643,39.595468585484866,1.6700982962722295,-0.06806308695391876,-0.335558384597371,-0.0023518485970474385,1.080936045830054,0.004431297175716059,0.765879563227372,-0.910793966584752,0.044437525557470915,1.7343644451923745,-0.06353193891215808,-1.0085392237467554,18927.452154011095
32,3,-233.22515410515376,39.562004984631955,1.6698647406262483,-0.06801415821941159,-0.33556722711089276,-0.0023521976272475,1.0809341848403053,0.004417720210906554,0.7669004310909661,-0.9069031056731194,0.04449569509420545,1.7343149641187758,-0.06393402913759838,-1.0076449695537633,18927.35685969602
32,3,-233.23210703285352,39.528540478802924,1.6696311500292709,-0.06796522868788947,-0.33557606247006483,-0.002352546609241729,1.0809323238505566,0.00440424566502338,0.7678408377490605,-0.9029878575328655,0.04455605322072862,1.734266715558299,-0.06434728654391698,-1.00676184763691,18927.261565380948
32,3,-233.23905508888978,39.49507506870864,1.6693975244860453,-0.06791629836039172,-0.33558489067490843,-0.002352895543024466,1.0809304628608079,0.0043908719191322635,0.7687007504325094,-0.8990494654338202,0.04461862898765497,1.734219861813362,-0.06477156223867778,-1.0058896772838974,18927.16627106588
32,3,-233.24599827317664,39.461608755060006,1.6691638640013216,-0.0678673672379578,-0.3355937117254451,-0.0023532444285900476,1.0809286018710593,0.004377597379549833,0.7694801553988717,-0.8950891504794954,0.044683450776239336,1.7341745696988926,-0.06520671284393793,-1.0050282730100524,18927.070976750805
32,3,-233.25293658562845,39.42814153856779,1.668930168579849,-0.06781843532162685,-0.33560252562169646,-0.002353593265932816,1.0809267408813106,0.004364420477843614,0.7701790579324111,-0.8911081116070838,0.044750546298376846,1.734131010542328,-0.06565260049624809,-1.004177444558326,18926.975682435732
32,3,-233.25987002615958,39.39467341994295,1.6686964382263778,-0.0677695026124382,-0.3356113323636842,-0.0023539420550471126,1.0809248798915618,0.004351339670832037,0.7707974823440957,-0.887107525587462,0.04481994259660288,1.7340893601836154,-0.06610909284665205,-1.0033369968992945,18926.88038812066
32,3,-233.26679859468462,39.36120439989622,1.6684626729456595,-0.06772056911143098,-0.33562013195143,-0.002354290795927282,1.0809230189018133,0.004338353440584431,0.7713354719715981,-0.8830885470251869,0.04489166604409314,1.7340497989752104,-0.06657606306068704,-1.0025067302311585,18926.785093805585
32,3,-233.273722291118,39.32773447913847,1.6682288727424457,-0.06767163481964432,-0.3356289243849563,-0.0023546394885676676,1.0809211579120646,0.004325460294421027,0.7717930891792957,-0.8790523083584991,0.0449657423446636,1.7340125117820795,-0.06705338981838357,-1.0016864399797438,18926.689799490516
32,3,-233.28064111537452,39.29426365838053,1.6679950376214872,-0.06762269973811735,-0.3356377096642849,-0.0023549881329626137,1.0809192969223158,0.004312658764912961,0.7721704153582701,-0.874999919859321,0.04504219653277049,1.7339776879816975,-0.06754095731426536,-1.0008759167985006,18926.594505175442
32,3,-233.28755506736897,39.26079193833328,1.667761167587538,-0.06757376386788917,-0.33564648778943845,-0.002355336729106467,1.0809174359325673,0.004299947409882261,0.7724675509263083,-0.8709324696332561,0.04512105297351036,1.7339455214640491,-0.06803865525734967,-1.0000749465685042,18926.49921086037
