bundle,sigma,x,y,z,vx,vy,vz,mass,time
32,4,95.69402760827236,182.58237316459469,-0.2764359081493987,-0.30256213418171685,0.16372890879393764,-0.0021603443947202546,0.9702065225670243,12.10237801420429
32,4,95.6637985207931,182.59865578330948,-0.27665142379631946,-0.30259273288247834,0.16367188011797956,-0.0021599496927122816,0.9702046615772756,12.197672329276763
32,4,95.63356640652285,182.6149327381551,-0.27686690002631126,-0.30262332176493417,0.1636148465185646,-0.002159554855305042,0.970202800587527,12.292966644349237
32,4,95.6033312664301,182.6312040286451,-0.27708233682594696,-0.3026539008284986,0.16355780799693664,-0.002159159882511436,0.9702009395977783,12.388260959421713
32,4,95.57309310148335,182.64746965429342,-0.27729773418180165,-0.30268447007258603,0.16350076455433957,-0.002158764774344376,0.9701990786080296,12.483555274494186
32,4,95.5428519126513,182.66372961461383,-0.27751309208045083,-0.3027150294966108,0.16344371619201722,-0.002158369530816788,0.9701972176182809,12.578849589566662
32,4,95.51260770090256,182.67998390912035,-0.2777284105084713,-0.30274557909998706,0.1633866629112135,-0.0021579741519416073,0.9701953566285323,12.674143904639136
32,4,95.4823604672057,182.69623253732715,-0.2779436894524421,-0.3027761188821293,0.163329604713172,-0.002157578637731787,0.9701934956387837,12.769438219711612
32,4,95.45211021252956,182.7124754987484,-0.2781589288989422,-0.302806648842452,0.1632725415991367,-0.0021571829882002912,0.9701916346490349,12.864732534784086
32,4,95.42185693784296,182.72871279289848,-0.2783741288345528,-0.3028371689803692,0.16321547357035127,-0.0021567872033600955,0.9701897736592863,12.960026849856561
32,4,95.39160064411472,182.7449444192918,-0.27858928924585613,-0.3028676792952954,0.16315840062805947,-0.0021563912832241908,0.9701879126695376,13.055321164929035
32,4,95.36134133231376,182.761170377443,-0.278804410119435,-0.30289817978664507,0.16310132277350506,-0.0021559952278055773,0.9701860516797889,13.15061548000151
32,4,95.33107900340909,182.77739066686675,-0.2790194914418744,-0.3029286704538324,0.16304424000793186,-0.0021555990371172735,0.9701841906900402,13.245909795073985
32,4,95.33107900340909,182.77739066686675,-0.2790194914418744,-0.3029286704538324,0.16304424000793186,-0.0021555990371172735,0.9701841906900402,13.34120411014646
32,4,95.30079504020165,182.79356962667003,-0.2792344923146792,-0.30295969197167255,0.16298698285500812,-0.0021554744043484663,0.9701823297002916,13.436498425218934
32,4,95.27050801216255,182.80974289362666,-0.27944948068319403,-0.3029907037891719,0.16292972073008838,-0.0021553496983925196,0.970180468710543,13.53179274029141
32,4,95.24021792025266,182.82591046725088,-0.27966445654019617,-0.30302170590576416,0.16287245363438624,-0.0021552249192538196,0.9701786077207942,13.627087055363884
32,4,95.209924765433,182.84207234705713,-0.2798794198784619,-0.3030526983208833,0.1628151815691154,-0.002155100066936756,0.9701767467310456,13.72238137043636
32,4,95.17962854866455,182.85822853256002,-0.280094370690769,-0.30308368103396266,0.16275790453548944,-0.002154975141445717,0.970174885741297,13.817675685508833
32,4,95.14932927090854,182.87437902327423,-0.28030930896989453,-0.30311465404443644,0.16270062253472223,-0.0021548501427850926,0.9701730247515482,13.912970000581307
32,4,95.119026933126,182.89052381871454,-0.28052423470861737,-0.303145617351738,0.1626433355680271,-0.002154725070959273,0.9701711637617996,14.008264315653783
32,4,95.08872153627816,182.90666291839597,-0.28073914789971594,-0.30317657095530126,0.162586043636618,-0.0021545999259726463,0.9701693027720509,14.103558630726257
32,4,95.05841308132625,182.92279632183337,-0.2809540485359687,-0.3032075148545597,0.16252874674170847,-0.002154474707829603,0.9701674417823022,14.198852945798732
32,4,95.02810156923164,182.93892402854212,-0.28116893661015635,-0.3032384490489471,0.162471444884512,-0.0021543494165345333,0.9701655807925536,14.294147260871206
32,4,94.99778700095561,182.9550460380373,-0.28138381211505775,-0.3032693735378973,0.16241413806624252,-0.002154224052091829,0.9701637198028049,14.389441575943682
32,4,94.96746937745958,182.97116234983446,-0.28159867504345426,-0.30330028832084355,0.16235682628811338,-0.002154098614505878,0.9701618588130562,14.484735891016156
32,4,94.93714869970505,182.9872729634491,-0.28181352538812604,-0.30333119339721976,0.16229950955133846,-0.002153973103781074,0.9701599978233075,14.580030206088631
32,4,94.90682496865348,183.00337787839678,-0.28202836314185453,-0.30336208876645937,0.16224218785713124,-0.0021538475199218057,0.9701581368335588,14.675324521161105
32,4,94.87649818526648,183.0194770941933,-0.28224318829742184,-0.30339297442799606,0.16218486120670542,-0.0021537218629324654,0.9701562758438101,14.77061883623358
32,4,94.84616835050566,183.0355706103545,-0.28245800084760947,-0.30342385038126335,0.1621275296012746,-0.002153596132817445,0.9701544148540615,14.865913151306055
32,4,94.81583546533261,183.0516584263964,-0.28267280078520085,-0.30345471662569484,0.16207019304205242,-0.002153470329581135,0.9701525538643128,14.96120746637853
32,4,94.7854995307092,183.06774054183512,-0.2828875881029784,-0.30348557316072405,0.1620128515302526,-0.0021533444532279298,0.9701506928745641,15.056501781451004
32,4,94.75516054759711,183.08381695618684,-0.2831023627937261,-0.3035164199857846,0.16195550506708856,-0.002153218503762219,0.9701488318848155,15.15179609652348
32,4,94.75516054759711,183.08381695618684,-0.2831023627937261,-0.3035164199857846,0.16195550506708856,-0.002153218503762219,0.9701488318848155,15.247090411595954
32,4,94.72481899418968,183.09988859013652,-0.2833171250885377,-0.3035472243145952,0.16189819466302707,-0.002153068766965629,0.9701469708950669,15.342384726668428
32,4,94.69447439727664,183.11595452608944,-0.2835318723757125,-0.30357801893527425,0.1618408793198024,-0.002152918953089522,0.9701451099053182,15.437679041740903
32,4,94.66412675781969,183.1320147635629,-0.28374660464763873,-0.30360880384725647,0.16178355903863154,-0.002152769062139066,0.9701432489155695,15.532973356813377
32,4,94.63377607678039,183.14806930207445,-0.283961321896706,-0.30363957904997696,0.16172623382073126,-0.002152619094119425,0.9701413879258208,15.628267671885853
32,4,94.60342235512043,183.16411814114164,-0.28417602411530407,-0.30367034454287045,0.16166890366731818,-0.002152469049035767,0.9701395269360722,15.723561986958327
32,4,94.57306559380163,183.18016128028216,-0.28439071129582244,-0.3037011003253718,0.1616115685796094,-0.002152318926893258,0.9701376659463234,15.818856302030802
32,4,94.54270579378573,183.1961987190139,-0.2846053834306528,-0.3037318463969159,0.1615542285588215,-0.0021521687276970652,0.9701358049565748,15.914150617103276
32,4,94.51234295603456,183.21223045685485,-0.28482004051218596,-0.3037625827569374,0.1614968836061713,-0.0021520184514523567,0.9701339439668262,16.00944493217575
32,4,94.4819770815101,183.228256493323,-0.28503468253281344,-0.3037933094048712,0.16143953372287564,-0.0021518680981643013,0.9701320829770774,16.104739247248226
32,4,94.4516081711742,183.24427682793655,-0.2852493094849278,-0.3038240263401521,0.16138217891015136,-0.0021517176678380674,0.9701302219873288,16.2000335623207
32,4,94.42123622598896,183.26029146021378,-0.28546392136092175,-0.3038547335622147,0.1613248191692151,-0.0021515671604788234,0.9701283609975802,16.295327877393177
32,4,94.3908612469164,183.27630038967314,-0.2856785181531886,-0.3038854310704941,0.16126745450128385,-0.002151416576091741,0.9701265000078314,16.39062219246565
32,4,94.36048323491865,183.29230361583316,-0.28589309985412215,-0.3039161188644247,0.16121008490757432,-0.0021512659146819876,0.9701246390180827,16.485916507538125
32,4,94.33010219095789,183.30830113821256,-0.286107666456117,-0.30394679694344146,0.1611527103893032,-0.0021511151762547355,0.970122778028334,16.5812108226106
32,4,94.2997181159963,183.32429295633008,-0.2863222179515678,-0.303977465306979,0.16109533094768747,-0.0021509643608151564,0.9701209170385854,16.676505137683076
32,4,94.26933101099614,183.3402790697045,-0.28653675433286957,-0.30400812395447196,0.16103794658394383,-0.002150813468368421,0.9701190560488366,16.77179945275555
32,4,94.23894087691981,183.356259477855,-0.28675127559241903,-0.30403877288535525,0.16098055729928906,-0.0021506624989197,0.970117195059088,16.867093767828024
32,4,94.20854771472958,183.37223418030067,-0.2869657817226123,-0.3040694120990633,0.16092316309493995,-0.0021505114524741683,0.9701153340693394,16.9623880829005
32,4,94.17815152538799,183.3882031765607,-0.28718027271584595,-0.30410004159503096,0.16086576397211336,-0.002150360329036997,0.9701134730795906,17.05768239797297
